order_id,order_date,customer_id,sku,quantity,unit_price,total_order_value,order_channel,rush_requested,fulfillment_type,notes
ORD-11646,2026-02-06,CUST-0173,EQUIP-ALR-001,1,62,62,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11646,2026-02-06,CUST-0173,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11647,2026-05-02,CUST-0173,INVT-CRB-001,4,18,72,web,false,live_delivery,normal order; no manual override requested
ORD-11647,2026-05-02,CUST-0173,FISH-GBY-001,1,48,48,web,false,live_delivery,normal order; no manual override requested
ORD-11647,2026-05-02,CUST-0173,INVT-SNA-001,2,24,48,web,false,live_delivery,normal order; no manual override requested
ORD-11648,2026-05-09,CUST-0173,INVT-CRB-001,3,18,54,phone,false,live_delivery,normal order; no manual override requested
ORD-11649,2025-11-10,CUST-0174,SERV-CNS-001,1,90,90,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11650,2026-01-11,CUST-0174,FISH-CRD-001,1,54,54,concierge,false,live_delivery,normal order; no manual override requested
ORD-11651,2026-01-19,CUST-0174,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-11652,2026-01-28,CUST-0174,INVT-CRB-001,6,18,108,phone,false,live_delivery,normal order; no manual override requested
ORD-11652,2026-01-28,CUST-0174,FISH-GBY-001,1,48,48,phone,false,live_delivery,normal order; no manual override requested
ORD-11653,2026-02-02,CUST-0174,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-11653,2026-02-02,CUST-0174,CORL-HMR-001,1,128,128,email,false,live_delivery,normal order; no manual override requested
ORD-11654,2026-02-08,CUST-0174,CORL-ANO-001,2,132,264,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11655,2026-04-03,CUST-0174,FISH-CRD-001,1,54,54,phone,true,live_delivery,rush requested against current route pressure
ORD-11655,2026-04-03,CUST-0174,EQUIP-ATO-001,1,148,148,phone,true,live_delivery,rush requested against current route pressure
ORD-11655,2026-04-03,CUST-0174,INVT-SNA-001,1,24,24,phone,true,live_delivery,rush requested against current route pressure
ORD-11656,2025-11-24,CUST-0175,BNDL-CLN-001,1,189,189,phone,false,live_delivery,normal order; no manual override requested
ORD-11656,2025-11-24,CUST-0175,EQUIP-ALR-001,1,62,62,phone,false,live_delivery,normal order; no manual override requested
ORD-11656,2025-11-24,CUST-0175,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-11657,2025-12-10,CUST-0175,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11657,2025-12-10,CUST-0175,INVT-CRB-001,5,18,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11658,2025-12-15,CUST-0175,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11658,2025-12-15,CUST-0175,CORL-HMR-001,1,128,128,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11659,2026-01-02,CUST-0175,BNDL-CLR-001,1,84,84,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11659,2026-01-02,CUST-0175,INVT-CRB-001,5,18,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11659,2026-01-02,CUST-0175,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11660,2026-01-28,CUST-0175,FISH-CLN-001,1,78,78,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11660,2026-01-28,CUST-0175,EQUIP-ATO-001,1,148,148,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11660,2026-01-28,CUST-0175,FISH-CRD-001,2,54,108,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11660,2026-01-28,CUST-0175,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11661,2026-02-04,CUST-0175,FISH-GBY-001,1,48,48,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11661,2026-02-04,CUST-0175,FISH-DOT-001,1,34,34,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11661,2026-02-04,CUST-0175,CORL-HMR-001,2,128,256,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11661,2026-02-04,CUST-0175,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11662,2026-04-02,CUST-0175,FISH-WRS-001,1,42,42,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11662,2026-04-02,CUST-0175,FISH-GRM-001,1,36,36,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11662,2026-04-02,CUST-0175,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11663,2026-04-25,CUST-0175,FISH-CRD-001,1,54,54,web,false,live_delivery,normal order; no manual override requested
ORD-11663,2026-04-25,CUST-0175,INVT-SHR-002,3,16,48,web,false,live_delivery,normal order; no manual override requested
ORD-11664,2026-05-09,CUST-0175,CORL-ZOA-001,2,95,190,concierge,false,live_delivery,normal order; no manual override requested
ORD-11665,2025-11-01,CUST-0176,FISH-GBY-001,2,48,96,concierge,false,live_delivery,normal order; no manual override requested
ORD-11665,2025-11-01,CUST-0176,FISH-CLN-001,1,78,78,concierge,false,live_delivery,normal order; no manual override requested
ORD-11665,2025-11-01,CUST-0176,BNDL-CLN-001,1,189,189,concierge,false,live_delivery,normal order; no manual override requested
ORD-11666,2026-01-04,CUST-0176,CORL-MSH-001,2,68,136,email,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11666,2026-01-04,CUST-0176,FISH-WRS-001,1,42,42,email,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11666,2026-01-04,CUST-0176,SERV-CNS-001,1,90,90,email,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11667,2026-01-08,CUST-0176,CORL-MSH-001,1,68,68,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11667,2026-01-08,CUST-0176,EQUIP-ALR-001,1,62,62,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11667,2026-01-08,CUST-0176,FISH-GBY-001,1,48,48,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11667,2026-01-08,CUST-0176,SERV-CNS-001,1,90,90,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11668,2026-01-10,CUST-0176,INVT-SHR-001,3,34,102,web,false,live_delivery,normal order; no manual override requested
ORD-11668,2026-01-10,CUST-0176,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-11669,2026-03-01,CUST-0176,FISH-GRM-001,1,36,36,concierge,false,live_delivery,normal order; no manual override requested
ORD-11669,2026-03-01,CUST-0176,EQUIP-ALR-001,1,62,62,concierge,false,live_delivery,normal order; no manual override requested
ORD-11669,2026-03-01,CUST-0176,FISH-CRD-001,1,54,54,concierge,false,live_delivery,normal order; no manual override requested
ORD-11670,2026-03-02,CUST-0176,CORL-HMR-001,1,128,128,concierge,true,live_delivery,rush requested against current route pressure
ORD-11671,2026-03-28,CUST-0176,CORL-ANO-001,1,132,132,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11672,2025-12-09,CUST-0177,FISH-GBY-001,1,48,48,email,false,live_delivery,normal order; no manual override requested
ORD-11673,2026-02-27,CUST-0177,FISH-WRS-001,1,42,42,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11673,2026-02-27,CUST-0177,EQUIP-ALR-001,1,62,62,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11673,2026-02-27,CUST-0177,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11674,2026-03-05,CUST-0177,EQUIP-NOR-001,2,28,56,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11674,2026-03-05,CUST-0177,CORL-ZOA-001,1,95,95,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11674,2026-03-05,CUST-0177,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11675,2026-03-29,CUST-0177,CORL-MSH-001,1,68,68,email,true,live_delivery,rush requested against current route pressure
ORD-11676,2026-05-01,CUST-0177,INVT-SNA-001,3,24,72,email,false,live_delivery,normal order; no manual override requested
ORD-11676,2026-05-01,CUST-0177,INVT-SHR-002,1,16,16,email,false,live_delivery,normal order; no manual override requested
ORD-11677,2025-12-27,CUST-0178,INVT-SHR-001,2,34,68,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11677,2025-12-27,CUST-0178,BNDL-CLR-001,1,84,84,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11677,2025-12-27,CUST-0178,INVT-CRB-001,3,18,54,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11677,2025-12-27,CUST-0178,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11678,2026-01-06,CUST-0178,FISH-CLN-001,1,78,78,email,false,live_delivery,normal order; no manual override requested
ORD-11678,2026-01-06,CUST-0178,FISH-CRD-001,1,54,54,email,false,live_delivery,normal order; no manual override requested
ORD-11678,2026-01-06,CUST-0178,INVT-CRB-001,2,18,36,email,false,live_delivery,normal order; no manual override requested
ORD-11679,2026-01-24,CUST-0178,BNDL-CLR-001,1,84,84,phone,false,live_delivery,normal order; no manual override requested
ORD-11679,2026-01-24,CUST-0178,FISH-WRS-001,2,42,84,phone,false,live_delivery,normal order; no manual override requested
ORD-11680,2026-03-09,CUST-0178,FISH-GBY-001,1,48,48,email,false,live_delivery,normal order; no manual override requested
ORD-11680,2026-03-09,CUST-0178,EQUIP-ATO-001,1,148,148,email,false,live_delivery,normal order; no manual override requested
ORD-11680,2026-03-09,CUST-0178,INVT-CRB-001,5,18,90,email,false,live_delivery,normal order; no manual override requested
ORD-11681,2026-05-06,CUST-0178,FISH-GRM-001,2,36,72,phone,false,live_delivery,normal order; no manual override requested
ORD-11681,2026-05-06,CUST-0178,FISH-DOT-001,1,34,34,phone,false,live_delivery,normal order; no manual override requested
ORD-11681,2026-05-06,CUST-0178,EQUIP-NOR-001,1,28,28,phone,false,live_delivery,normal order; no manual override requested
ORD-11682,2025-11-10,CUST-0179,EQUIP-NOR-001,1,28,28,email,false,live_delivery,normal order; no manual override requested
ORD-11682,2025-11-10,CUST-0179,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-11682,2025-11-10,CUST-0179,CORL-HMR-001,1,128,128,email,false,live_delivery,normal order; no manual override requested
ORD-11683,2025-11-16,CUST-0179,INVT-CRB-001,1,18,18,email,false,live_delivery,normal order; no manual override requested
ORD-11683,2025-11-16,CUST-0179,CORL-ZOA-001,1,95,95,email,false,live_delivery,normal order; no manual override requested
ORD-11683,2025-11-16,CUST-0179,FISH-DOT-001,1,34,34,email,false,live_delivery,normal order; no manual override requested
ORD-11684,2025-11-17,CUST-0179,FISH-CLN-001,1,78,78,phone,false,live_delivery,normal order; no manual override requested
ORD-11684,2025-11-17,CUST-0179,EQUIP-NOR-001,1,28,28,phone,false,live_delivery,normal order; no manual override requested
ORD-11684,2025-11-17,CUST-0179,EQUIP-ATO-001,1,148,148,phone,false,live_delivery,normal order; no manual override requested
ORD-11685,2025-12-06,CUST-0179,SERV-CNS-001,1,90,90,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11685,2025-12-06,CUST-0179,EQUIP-ATO-001,1,148,148,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11685,2025-12-06,CUST-0179,FISH-DOT-001,2,34,68,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11686,2025-12-07,CUST-0179,FISH-DOT-001,1,34,34,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11686,2025-12-07,CUST-0179,EQUIP-ATO-001,1,148,148,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11686,2025-12-07,CUST-0179,FISH-GRM-001,1,36,36,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11686,2025-12-07,CUST-0179,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11687,2026-02-03,CUST-0179,EQUIP-ALR-001,1,62,62,concierge,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11687,2026-02-03,CUST-0179,FISH-CRD-001,1,54,54,concierge,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11687,2026-02-03,CUST-0179,FISH-CLN-001,1,78,78,concierge,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11687,2026-02-03,CUST-0179,SERV-CNS-001,1,90,90,concierge,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11688,2026-02-25,CUST-0179,CORL-HMR-001,1,128,128,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11688,2026-02-25,CUST-0179,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11689,2026-03-14,CUST-0179,INVT-CRB-001,1,18,18,concierge,false,live_delivery,normal order; no manual override requested
ORD-11690,2026-03-18,CUST-0179,FISH-CRD-001,1,54,54,web,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11690,2026-03-18,CUST-0179,SERV-CNS-001,1,90,90,web,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11690,2026-03-18,CUST-0179,FISH-GRM-001,2,36,72,web,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11691,2026-05-10,CUST-0179,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-11692,2025-11-13,CUST-0180,SERV-CNS-001,1,90,90,phone,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11692,2025-11-13,CUST-0180,FISH-CLN-001,1,78,78,phone,true,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11693,2026-01-03,CUST-0180,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11694,2026-01-11,CUST-0180,CORL-MSH-001,1,68,68,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11694,2026-01-11,CUST-0180,INVT-CRB-001,2,18,36,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11694,2026-01-11,CUST-0180,EQUIP-ALR-001,2,62,124,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11694,2026-01-11,CUST-0180,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11695,2026-02-06,CUST-0180,CORL-MSH-001,1,68,68,email,true,live_delivery,rush requested against current route pressure
ORD-11695,2026-02-06,CUST-0180,INVT-CRB-001,3,18,54,email,true,live_delivery,rush requested against current route pressure
ORD-11696,2026-02-07,CUST-0180,CORL-HMR-001,1,128,128,phone,false,live_delivery,normal order; no manual override requested
ORD-11696,2026-02-07,CUST-0180,CORL-ZOA-001,1,95,95,phone,false,live_delivery,normal order; no manual override requested
ORD-11696,2026-02-07,CUST-0180,BNDL-CLR-001,1,84,84,phone,false,live_delivery,normal order; no manual override requested
ORD-11697,2026-04-11,CUST-0180,EQUIP-NOR-001,1,28,28,email,false,live_delivery,normal order; no manual override requested
ORD-11697,2026-04-11,CUST-0180,FISH-CRD-001,1,54,54,email,false,live_delivery,normal order; no manual override requested
ORD-11697,2026-04-11,CUST-0180,FISH-CLN-001,2,78,156,email,false,live_delivery,normal order; no manual override requested
ORD-11698,2026-04-19,CUST-0180,BNDL-CLN-001,1,189,189,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11698,2026-04-19,CUST-0180,FISH-DOT-001,1,34,34,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11698,2026-04-19,CUST-0180,INVT-CRB-001,3,18,54,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11698,2026-04-19,CUST-0180,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11699,2025-11-21,CUST-0181,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11700,2026-02-06,CUST-0181,FISH-DOT-001,2,34,68,web,false,live_delivery,normal order; no manual override requested
ORD-11701,2026-02-18,CUST-0181,CORL-ZOA-001,1,95,95,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11701,2026-02-18,CUST-0181,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11702,2026-02-22,CUST-0181,INVT-SNA-001,6,24,144,concierge,false,live_delivery,normal order; no manual override requested
ORD-11702,2026-02-22,CUST-0181,EQUIP-NOR-001,1,28,28,concierge,false,live_delivery,normal order; no manual override requested
ORD-11702,2026-02-22,CUST-0181,CORL-HMR-001,1,128,128,concierge,false,live_delivery,normal order; no manual override requested
ORD-11703,2026-03-04,CUST-0181,FISH-GRM-001,1,36,36,concierge,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11703,2026-03-04,CUST-0181,CORL-ANO-001,1,132,132,concierge,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11703,2026-03-04,CUST-0181,FISH-WRS-001,1,42,42,concierge,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11703,2026-03-04,CUST-0181,SERV-CNS-001,1,90,90,concierge,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11704,2026-03-10,CUST-0181,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11704,2026-03-10,CUST-0181,CORL-MSH-001,1,68,68,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11704,2026-03-10,CUST-0181,FISH-GBY-001,1,48,48,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11705,2026-03-13,CUST-0181,CORL-HMR-001,1,128,128,email,false,live_delivery,normal order; no manual override requested
ORD-11705,2026-03-13,CUST-0181,FISH-GRM-001,2,36,72,email,false,live_delivery,normal order; no manual override requested
ORD-11706,2026-05-06,CUST-0181,EQUIP-NOR-001,1,28,28,phone,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11706,2026-05-06,CUST-0181,CORL-ANO-001,1,132,132,phone,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11706,2026-05-06,CUST-0181,FISH-CLN-001,1,78,78,phone,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11706,2026-05-06,CUST-0181,SERV-CNS-001,1,90,90,phone,false,service_visit,customer asked whether current tank maturity is enough for anemone
ORD-11707,2025-12-01,CUST-0182,INVT-SHR-002,1,16,16,email,false,live_delivery,normal order; no manual override requested
ORD-11707,2025-12-01,CUST-0182,BNDL-CLR-001,1,84,84,email,false,live_delivery,normal order; no manual override requested
ORD-11708,2026-01-19,CUST-0182,INVT-CRB-001,6,18,108,phone,true,live_delivery,rush requested against current route pressure
ORD-11709,2026-01-24,CUST-0182,BNDL-CLN-001,1,189,189,phone,false,live_delivery,normal order; no manual override requested
ORD-11709,2026-01-24,CUST-0182,FISH-DOT-001,2,34,68,phone,false,live_delivery,normal order; no manual override requested
ORD-11710,2026-02-23,CUST-0182,EQUIP-NOR-001,1,28,28,phone,false,live_delivery,normal order; no manual override requested
ORD-11711,2026-04-07,CUST-0182,FISH-CRD-001,2,54,108,concierge,true,live_delivery,rush requested against current route pressure
ORD-11711,2026-04-07,CUST-0182,INVT-SHR-002,2,16,32,concierge,true,live_delivery,rush requested against current route pressure
ORD-11711,2026-04-07,CUST-0182,FISH-CLN-001,1,78,78,concierge,true,live_delivery,rush requested against current route pressure
ORD-11712,2026-04-15,CUST-0182,CORL-MSH-001,1,68,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-11712,2026-04-15,CUST-0182,INVT-SNA-001,2,24,48,concierge,false,live_delivery,normal order; no manual override requested
ORD-11712,2026-04-15,CUST-0182,BNDL-CLN-001,1,189,189,concierge,false,live_delivery,normal order; no manual override requested
ORD-11713,2026-04-19,CUST-0182,EQUIP-NOR-001,1,28,28,email,false,live_delivery,normal order; no manual override requested
ORD-11713,2026-04-19,CUST-0182,FISH-WRS-001,1,42,42,email,false,live_delivery,normal order; no manual override requested
ORD-11713,2026-04-19,CUST-0182,FISH-GBY-001,1,48,48,email,false,live_delivery,normal order; no manual override requested
ORD-11714,2025-11-03,CUST-0183,FISH-CRD-001,1,54,54,web,false,live_delivery,normal order; no manual override requested
ORD-11715,2025-11-23,CUST-0183,FISH-DOT-001,1,34,34,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11715,2025-11-23,CUST-0183,SERV-CNS-001,1,90,90,web,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11716,2026-01-04,CUST-0183,BNDL-CLR-001,1,84,84,web,false,live_delivery,normal order; no manual override requested
ORD-11717,2026-01-19,CUST-0183,CORL-MSH-001,1,68,68,web,false,live_delivery,normal order; no manual override requested
ORD-11718,2026-02-26,CUST-0183,EQUIP-NOR-001,1,28,28,phone,false,live_delivery,normal order; no manual override requested
ORD-11718,2026-02-26,CUST-0183,CORL-ZOA-001,1,95,95,phone,false,live_delivery,normal order; no manual override requested
ORD-11719,2026-03-02,CUST-0183,CORL-ZOA-001,1,95,95,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11719,2026-03-02,CUST-0183,FISH-CRD-001,1,54,54,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11719,2026-03-02,CUST-0183,EQUIP-NOR-001,1,28,28,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11719,2026-03-02,CUST-0183,SERV-CNS-001,1,90,90,email,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11720,2026-04-25,CUST-0183,EQUIP-ALR-001,1,62,62,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11720,2026-04-25,CUST-0183,EQUIP-NOR-001,1,28,28,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11720,2026-04-25,CUST-0183,FISH-CLN-001,1,78,78,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11720,2026-04-25,CUST-0183,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11721,2025-11-29,CUST-0184,FISH-CLN-001,1,78,78,concierge,false,live_delivery,normal order; no manual override requested
ORD-11721,2025-11-29,CUST-0184,INVT-SHR-001,2,34,68,concierge,false,live_delivery,normal order; no manual override requested
ORD-11722,2025-12-25,CUST-0184,FISH-WRS-001,1,42,42,phone,true,live_delivery,rush requested against current route pressure
ORD-11722,2025-12-25,CUST-0184,CORL-MSH-001,1,68,68,phone,true,live_delivery,rush requested against current route pressure
ORD-11722,2025-12-25,CUST-0184,FISH-GBY-001,1,48,48,phone,true,live_delivery,rush requested against current route pressure
ORD-11723,2026-02-17,CUST-0184,INVT-SHR-001,6,34,204,phone,false,live_delivery,normal order; no manual override requested
ORD-11724,2026-02-19,CUST-0184,CORL-ANO-001,1,132,132,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11724,2026-02-19,CUST-0184,CORL-ZOA-001,1,95,95,concierge,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11725,2026-02-19,CUST-0184,FISH-CRD-001,1,54,54,concierge,false,live_delivery,normal order; no manual override requested
ORD-11726,2026-02-23,CUST-0184,FISH-GRM-001,1,36,36,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11726,2026-02-23,CUST-0184,FISH-WRS-001,1,42,42,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11726,2026-02-23,CUST-0184,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11727,2025-11-28,CUST-0185,FISH-GBY-001,1,48,48,concierge,false,live_delivery,normal order; no manual override requested
ORD-11728,2026-01-29,CUST-0185,CORL-ANO-001,1,132,132,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11729,2026-02-15,CUST-0185,EQUIP-ALR-001,1,62,62,email,true,live_delivery,rush requested against current route pressure
ORD-11729,2026-02-15,CUST-0185,INVT-SNA-001,3,24,72,email,true,live_delivery,rush requested against current route pressure
ORD-11729,2026-02-15,CUST-0185,CORL-HMR-001,2,128,256,email,true,live_delivery,rush requested against current route pressure
ORD-11730,2026-02-20,CUST-0185,INVT-SHR-001,3,34,102,phone,false,live_delivery,normal order; no manual override requested
ORD-11730,2026-02-20,CUST-0185,FISH-CRD-001,1,54,54,phone,false,live_delivery,normal order; no manual override requested
ORD-11731,2026-02-22,CUST-0185,CORL-ANO-001,1,132,132,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11731,2026-02-22,CUST-0185,INVT-SHR-001,2,34,68,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11732,2026-03-31,CUST-0185,FISH-GRM-001,1,36,36,web,true,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11732,2026-03-31,CUST-0185,INVT-CRB-001,2,18,36,web,true,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11732,2026-03-31,CUST-0185,CORL-ANO-001,1,132,132,web,true,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11733,2025-11-02,CUST-0186,SERV-CNS-001,1,90,90,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11733,2025-11-02,CUST-0186,FISH-WRS-001,1,42,42,phone,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11734,2025-11-20,CUST-0186,CORL-ANO-001,1,132,132,email,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11734,2025-11-20,CUST-0186,EQUIP-ATO-001,1,148,148,email,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11734,2025-11-20,CUST-0186,FISH-GBY-001,1,48,48,email,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11735,2025-12-08,CUST-0186,SERV-CNS-001,1,90,90,concierge,false,service_visit,compatibility consult added before purchase confidence was high enough
ORD-11736,2026-01-08,CUST-0186,CORL-HMR-001,2,128,256,concierge,false,live_delivery,normal order; no manual override requested
ORD-11736,2026-01-08,CUST-0186,BNDL-CLR-001,1,84,84,concierge,false,live_delivery,normal order; no manual override requested
ORD-11736,2026-01-08,CUST-0186,CORL-MSH-001,2,68,136,concierge,false,live_delivery,normal order; no manual override requested
ORD-11737,2026-02-09,CUST-0186,CORL-HMR-001,2,128,256,concierge,false,live_delivery,normal order; no manual override requested
ORD-11737,2026-02-09,CUST-0186,INVT-SNA-001,5,24,120,concierge,false,live_delivery,normal order; no manual override requested
ORD-11738,2026-03-29,CUST-0186,CORL-ANO-001,1,132,132,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11738,2026-03-29,CUST-0186,INVT-SHR-001,2,34,68,phone,false,live_delivery,customer asked whether current tank maturity is enough for anemone
ORD-11739,2026-04-12,CUST-0186,FISH-GRM-001,1,36,36,phone,false,live_delivery,normal order; no manual override requested
ORD-11739,2026-04-12,CUST-0186,INVT-SHR-002,3,16,48,phone,false,live_delivery,normal order; no manual override requested
ORD-11740,2025-11-23,CUST-0187,FISH-TRG-001,1,149,149,web,false,live_delivery,high-value basket on paper; watch support follow-through for FISH-TRG-001|INVT-SHR-001|INVT-CRB-001
ORD-11740,2025-11-23,CUST-0187,INVT-SHR-001,1,34,34,web,false,live_delivery,high-value basket on paper; watch support follow-through for FISH-TRG-001|INVT-SHR-001|INVT-CRB-001
